DiagonalNonZeros,DiagonalSign,AvgDiagonalDistance,AbsoluteTrace,OneNorm,Trace,AvgNonzerosPerRow,ColumnDiagonalDominance,NonZeroPatternSymmetry,AbsoluteNonZeroSum,InfinityNorm,SymmetricFrobeniusNorm,upperBandwidth,Dimension,Symmetricity,MinNonZeroPerRow,DiagonalAverage,SymmeticInfinityNorm,DiagonalMean,FrobeniusNorn,RowVariance,AntiSymmetricFrobeniusNorm,lowerBandwidth,npoints,nnz,MaxNonZeroPerRow,ColumnVariance,solver,class
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,42851841,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,11256944,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,31459546,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,17887723,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,91845162,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,53362206,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,95762355,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,12321508,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,75830644,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,95762353,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,85483012,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,47942864,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,47942865,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,47942866,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,8520536,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,82456576,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,95762354,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,90783920,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,99720138,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,30870723,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,30870722,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,13323659,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,45869640,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,36564233,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,36564232,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,75830645,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,36564234,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,81986705,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,37052870,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,37052871,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,80361466,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,80361467,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,80361464,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,80361465,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,49834420,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,1216556,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,36564235,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,75830647,good
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,75830646,good
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,18524981,good
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,37052869,bad
9801,2,74.5,2690000,1482,2700000,9,1,1,1160000,1141,258519,100,9801,0,1,0.840016,1141,275.008,271958,687.496,0,100,30,88209,1,0.785663,37052868,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,89565283,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,91036839,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,45869639,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,45869638,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,45869637,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,89269802,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,89269803,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,89269801,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,89269804,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,30870721,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,53302993,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,30870720,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,64278029,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,44526267,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,95762352,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,49834417,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,49834419,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,49834418,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,11256942,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,11256943,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,11256941,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,42851841,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,11256944,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,31459546,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,17887723,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,91845162,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,53362206,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,95762355,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,12321508,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,75830644,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,95762353,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,85483012,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,47942864,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,47942865,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,47942866,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,8520536,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,82456576,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,95762354,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,90783920,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,99720138,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,30870723,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,30870722,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,13323659,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,45869640,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,36564233,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,36564232,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,75830645,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,36564234,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,81986705,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,37052870,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,37052871,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,80361466,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,80361467,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,80361464,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,80361465,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,49834420,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,1216556,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,36564235,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,75830647,good
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,75830646,good
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,18524981,good
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,37052869,bad
9801,2,74.5,93800000,67334,93800000,9,1,1,6850000,46470,2110000,100,9801,0,1,29.2972,47588,9572.04,2230000,46080.5,0,100,30,88209,1,52.8806,37052868,bad
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,89565283,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,64278029,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,44526267,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,17887723,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,53362206,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,8520536,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,82456576,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,90783920,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,68908713,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,81986705,good
19239.7,-3,1949.45,41915.1,37,35181.5,4.3,0,0,160789,16,20555.9,6587,20614,0,0,0.003171,16,1.70668,30296.3,0.967292,0,305,30,88640.2,1,0.001048,1216556,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,89565283,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,64278029,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,44526267,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,17887723,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,53362206,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,8520536,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,82456576,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,90783920,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,68908713,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,81986705,good
32269.6,-3,1217.5,141000000,66043,1270000,2.2,0,0,11500000,33021,4260000,5569,40337,0,0,3.257,33021,31.4694,6110000,11121.6,0,13160,30,88741.4,1,5.68842,1216556,good
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,89565283,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,91036839,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,45869639,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,45869638,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,45869637,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,89269802,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,89269803,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,89269801,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,89269804,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,30870721,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,53302993,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,30870720,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,64278029,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,44526267,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,95762352,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,49834417,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,49834419,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,49834418,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,11256942,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,11256943,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,11256941,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,42851841,bad
1620,-1,19.2297,62302.5,5308,63182.1,44.1,0,1,5340000,192,73379,44,2025,1,0,0.569753,192,31.201,313621,1303.31,0,44,30,89302.5,1,118.472,11256944,bad
